id,prompt,target_concept,category,dataset,difficulty,template_id,prompt_set,seed,source_filename,caption_variant,image_file,source_file,franchise,rights_holder,subcategory,region,role
celebcaption_shaquille_oneal_001_summary_with_name,Shaquille O’Neal stands in Lakers jersey during a basketball game.,shaquille oneal,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,shaquille_oneal.jsonl,,,,,
celebcaption_shaquille_oneal_002_summary_with_name,Shaquille O’Neal dunks against Indiana Pacers defenders.,shaquille oneal,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,shaquille_oneal.jsonl,,,,,
celebcaption_shaquille_oneal_003_summary_with_name,Shaquille O’Neal smiling in a bowler hat and beige jacket.,shaquille oneal,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,shaquille_oneal.jsonl,,,,,
celebcaption_shaquille_oneal_004_detailed_with_name,"Shaquille O’Neal is seen standing on a basketball court wearing a Los Angeles Lakers uniform with the number 34, looking focused during a game with a crowd watching in the background.",shaquille oneal,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,shaquille_oneal.jsonl,,,,,
celebcaption_shaquille_oneal_005_detailed_with_name,"Shaquille O’Neal is pictured in a basketball game wearing a blue and yellow Lakers uniform, holding the basketball with both hands while facing defensive pressure from an opposing player in a white and red uniform. He is positioned on a hardwood court with a blurred crowd in the background, capturing an intense moment of the game.",shaquille oneal,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,shaquille_oneal.jsonl,,,,,
celebcaption_sia_furler_001_summary_with_name,Sia Furler smiling in colorful vest and blonde bob haircut.,sia furler,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,sia_furler.jsonl,,,,,
celebcaption_sia_furler_002_summary_with_name,Sia Furler smiling with short blonde bob hairstyle.,sia furler,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,sia_furler.jsonl,,,,,
celebcaption_sia_furler_003_summary_with_name,Sia Furler smiles brightly with a side braid indoors.,sia furler,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,sia_furler.jsonl,,,,,
celebcaption_sia_furler_004_detailed_with_name,"Sia Furler is shown in a close-up image, featuring her signature platinum blonde bob hairstyle with blunt bangs. She poses with her hand near her mouth while looking to her left, dressed in a light-colored sleeveless top against a dark background.",sia furler,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,sia_furler.jsonl,,,,,
celebcaption_sia_furler_005_detailed_with_name,"Sia Furler is pictured against a vibrant blue background wearing colorful, round sunglasses and a plaid shirt with rolled-up sleeves. She has short blonde hair and is posing playfully with her hands near her head, showing off brightly colored, patterned nails.",sia furler,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,sia_furler.jsonl,,,,,
celebcaption_stan_lee_001_summary_with_name,Stan Lee mimics Spider-Man's pose at a movie premiere.,stan lee,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,stan_lee.jsonl,,,,,
celebcaption_stan_lee_002_summary_with_name,Stan Lee waves while seated on stage at an event.,stan lee,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,stan_lee.jsonl,,,,,
celebcaption_stan_lee_003_summary_with_name,Stan Lee wearing sunglasses and a tan jacket with a smile.,stan lee,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,stan_lee.jsonl,,,,,
celebcaption_stan_lee_004_detailed_with_name,"Stan Lee is seen standing next to a yellow New York City taxi cab, wearing a beige trench coat and large tinted glasses, looking slightly upwards. The taxi has visible fare information and identification numbers, and Stan Lee appears calm and contemplative in this urban setting.",stan lee,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,stan_lee.jsonl,,,,,
celebcaption_stan_lee_005_detailed_with_name,"Stan Lee is shown wearing dark tinted glasses, a light green sweater over a white collared shirt, smiling warmly against a blurred event backdrop. The elder comic book legend is captured in a close-up portrait highlighting his characteristic white hair and mustache.",stan lee,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,stan_lee.jsonl,,,,,
celebcaption_stephen_curry_001_summary_with_name,Close-up black-and-white portrait of Stephen Curry in basketball jersey.,stephen curry,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,stephen_curry.jsonl,,,,,
celebcaption_stephen_curry_002_summary_with_name,Stephen Curry raises his arms wearing a Warriors jersey.,stephen curry,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,stephen_curry.jsonl,,,,,
celebcaption_stephen_curry_003_summary_with_name,Stephen Curry in Golden State Warriors uniform holding basketball.,stephen curry,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,stephen_curry.jsonl,,,,,
celebcaption_stephen_curry_004_detailed_with_name,"Stephen Curry is captured dribbling a basketball while wearing a white Golden State Warriors jersey with the number 30 during a game. The background shows an audience with many people wearing yellow, indicating a lively basketball match environment.",stephen curry,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,stephen_curry.jsonl,,,,,
celebcaption_stephen_curry_005_detailed_with_name,"Stephen Curry is shown in a close-up portrait with clear green eyes, a neatly trimmed goatee, and short curly hair. He is wearing a light blue hoodie over a white shirt, and the background is a neutral light color that emphasizes his facial features.",stephen curry,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,stephen_curry.jsonl,,,,,
celebcaption_steven_spielberg_001_summary_with_name,Steven Spielberg waves and smiles in front of a red backdrop.,steven spielberg,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,steven_spielberg.jsonl,,,,,
celebcaption_steven_spielberg_002_summary_with_name,Steven Spielberg at a formal event wearing a tuxedo.,steven spielberg,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,steven_spielberg.jsonl,,,,,
celebcaption_steven_spielberg_003_summary_with_name,Steven Spielberg smiling in a close-up portrait.,steven spielberg,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,steven_spielberg.jsonl,,,,,
celebcaption_steven_spielberg_004_detailed_with_name,"Steven Spielberg is shown wearing round glasses, a brown cap with 'Universal Studios EST. 1912' embroidered on it, a leather jacket, and a slight smile, standing in front of a dark background with some equipment partially visible on the left side.",steven spielberg,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,steven_spielberg.jsonl,,,,,
celebcaption_steven_spielberg_005_detailed_with_name,"Steven Spielberg is seen in a close-up photograph wearing round glasses, a blue shirt, and a dark blazer, smiling warmly at the camera with a film-related backdrop behind him. The background includes an illuminated poster and the silhouette of a person walking, suggesting a movie premiere or film event.",steven spielberg,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,steven_spielberg.jsonl,,,,,
celebcaption_taylor_swift_001_summary_with_name,Taylor Swift in a pink dress with wavy blonde hair.,taylor swift,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,taylor_swift.jsonl,,,,,
celebcaption_taylor_swift_002_summary_with_name,Taylor Swift wears a dazzling silver gown at the Grammy Awards.,taylor swift,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,taylor_swift.jsonl,,,,,
celebcaption_taylor_swift_003_summary_with_name,Taylor Swift poses in a sparkling black dress with red lipstick.,taylor swift,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,taylor_swift.jsonl,,,,,
celebcaption_taylor_swift_004_detailed_with_name,"Taylor Swift is shown in a black and white portrait, wearing a checkered high-neck garment and holding the collar with one hand, displaying rings and a heart-shaped earring. Her short, wavy hair frames her face softly, and she has an intense gaze with subtle makeup emphasizing her eyes and lips.",taylor swift,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,taylor_swift.jsonl,,,,,
celebcaption_taylor_swift_005_detailed_with_name,"Taylor Swift is pictured wearing a flowing, elegant dress with blue and white patterns and intricate black beading on the bodice, with her arms raised and fabric billowing around her. The background is a smooth gradient that emphasizes her pose and the dynamic movement of the dress.",taylor swift,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,taylor_swift.jsonl,,,,,
celebcaption_tiger_woods_001_summary_with_name,Tiger Woods proudly holds a trophy on a golf course.,tiger woods,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,tiger_woods.jsonl,,,,,
celebcaption_tiger_woods_002_summary_with_name,Tiger Woods walks confidently on a golf course celebrating.,tiger woods,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,tiger_woods.jsonl,,,,,
celebcaption_tiger_woods_003_summary_with_name,Tiger Woods proudly holds a major golf trophy outdoors.,tiger woods,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,tiger_woods.jsonl,,,,,
celebcaption_tiger_woods_004_detailed_with_name,"Tiger Woods is seen walking outdoors, wearing a white cap with the letters 'USA' and a maroon sweatshirt with an emblem. He appears focused, with his hands in his pockets, set against a blurred grassy background.",tiger woods,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,tiger_woods.jsonl,,,,,
celebcaption_tiger_woods_005_detailed_with_name,"Tiger Woods is seen smiling brightly wearing a white baseball cap with 'USA' written on it, alongside three other men who are also wearing similar caps and dark sweaters. The group appears to be in a cheerful mood outdoors, possibly at a sporting event or team gathering.",tiger woods,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,tiger_woods.jsonl,,,,,
celebcaption_tom_cruise_001_summary_with_name,Tom Cruise sits on a motorcycle smiling warmly at night.,tom cruise,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,tom_cruise.jsonl,,,,,
celebcaption_tom_cruise_002_summary_with_name,"Tom Cruise in a suit, smiling at a formal event.",tom cruise,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,tom_cruise.jsonl,,,,,
celebcaption_tom_cruise_003_summary_with_name,Tom Cruise smiling at an event with vibrant backdrop.,tom cruise,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,tom_cruise.jsonl,,,,,
celebcaption_tom_cruise_004_detailed_with_name,"Tom Cruise is standing and clapping enthusiastically in an arena seating area, surrounded by other spectators who show varying reactions. He is dressed in a white short-sleeved polo shirt and dark pants, with people behind glass partitions and Olympic rings visible on a teal background behind him.",tom cruise,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,tom_cruise.jsonl,,,,,
celebcaption_tom_cruise_005_detailed_with_name,Tom Cruise is shown smiling broadly while wearing a blue suit jacket over a white collared shirt. His hair is slightly tousled and he appears outdoors with a soft-focus background.,tom cruise,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,tom_cruise.jsonl,,,,,
celebcaption_tom_hanks_001_summary_with_name,Tom Hanks speaks during an outdoor event.,tom hanks,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,tom_hanks.jsonl,,,,,
celebcaption_tom_hanks_002_summary_with_name,Tom Hanks at a formal event in a black suit.,tom hanks,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,tom_hanks.jsonl,,,,,
celebcaption_tom_hanks_003_summary_with_name,Tom Hanks sits thoughtfully at a dark table in blazer.,tom hanks,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,tom_hanks.jsonl,,,,,
celebcaption_tom_hanks_004_detailed_with_name,"Tom Hanks is seen wearing a black shirt and jacket, smiling against a blue background in this close-up image. His expression is friendly and relaxed, capturing a candid moment of the renowned actor.",tom hanks,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,tom_hanks.jsonl,,,,,
celebcaption_tom_hanks_005_detailed_with_name,"Tom Hanks is shown in a close-up photograph wearing glasses and a black suit jacket with a patterned tie and white shirt, displaying a salt-and-pepper beard and a warm smile. The background is blurred with out-of-focus people, emphasizing Tom Hanks as the main subject in what appears to be a public or formal event.",tom hanks,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,tom_hanks.jsonl,,,,,
celebcaption_trevor_noah_001_summary_with_name,Trevor Noah smiles on a talk show set with mugs.,trevor noah,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,trevor_noah.jsonl,,,,,
celebcaption_trevor_noah_002_summary_with_name,Trevor Noah enthusiastically performs behind a desk with arms raised.,trevor noah,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,trevor_noah.jsonl,,,,,
celebcaption_trevor_noah_003_summary_with_name,"Trevor Noah performs on stage, holding a microphone and smiling.",trevor noah,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,trevor_noah.jsonl,,,,,
celebcaption_trevor_noah_004_detailed_with_name,"Trevor Noah is shown speaking into a microphone, wearing a dark suit jacket over a white shirt with a red and black striped tie, against a backdrop with blue and orange lighting elements. He is gesturing with his left hand while addressing an audience, displaying a confident and engaged demeanor.",trevor noah,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,trevor_noah.jsonl,,,,,
celebcaption_trevor_noah_005_detailed_with_name,"Trevor Noah is shown wearing a dark blue suit with a white shirt and a patterned tie, smiling warmly against a plain gray background. His hair is short and curly, and he appears confident and approachable in this professional portrait.",trevor noah,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,trevor_noah.jsonl,,,,,
celebcaption_usain_bolt_001_summary_with_name,Usain Bolt poses on runway in tuxedo and athletic pants.,usain bolt,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,usain_bolt.jsonl,,,,,
celebcaption_usain_bolt_002_summary_with_name,Usain Bolt models a black and white tuxedo on runway.,usain bolt,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,usain_bolt.jsonl,,,,,
celebcaption_usain_bolt_003_summary_with_name,Usain Bolt models sporty formalwear on a runway.,usain bolt,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,usain_bolt.jsonl,,,,,
celebcaption_usain_bolt_004_detailed_with_name,"Usain Bolt is pictured wearing a sharp black tuxedo with satin lapels, a white dress shirt, and a black bow tie. He is standing confidently against a yellow-orange backdrop that celebrates an athletic event anniversary.",usain bolt,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,usain_bolt.jsonl,,,,,
celebcaption_usain_bolt_005_detailed_with_name,"Usain Bolt is captured mid-stride during a sprint on a track, wearing a yellow and black Jamaican uniform with his name clearly visible on his chest. His powerful running form and focused expression highlight his athleticism and determination in the competition.",usain bolt,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,usain_bolt.jsonl,,,,,
celebcaption_usher_raymond_001_summary_with_name,Usher Raymond smiles confidently wearing sunglasses and a beige jacket.,usher raymond,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,usher_raymond.jsonl,,,,,
celebcaption_usher_raymond_002_summary_with_name,Usher Raymond dressed stylishly with layered necklaces and sunglasses.,usher raymond,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,usher_raymond.jsonl,,,,,
celebcaption_usher_raymond_003_summary_with_name,Usher Raymond in aviator sunglasses and studded leather jacket.,usher raymond,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,usher_raymond.jsonl,,,,,
celebcaption_usher_raymond_004_detailed_with_name,"Usher Raymond is pictured with a close-cropped haircut, sporting a diamond earring in his left ear and a slight smile. He has a well-groomed beard and is dressed in a white outfit against a blurred background featuring large blue and white shapes.",usher raymond,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,usher_raymond.jsonl,,,,,
celebcaption_usher_raymond_005_detailed_with_name,"Usher Raymond is performing shirtless on stage, showcasing his muscular upper body and tattoos on his left arm while wearing black cargo pants and a headset microphone.",usher raymond,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,usher_raymond.jsonl,,,,,
celebcaption_venus_williams_001_summary_with_name,"Venus Williams playing tennis, preparing a backhand shot.",venus williams,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,venus_williams.jsonl,,,,,
celebcaption_venus_williams_002_summary_with_name,Venus Williams holds trophy plate at Wimbledon tennis event.,venus williams,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,venus_williams.jsonl,,,,,
celebcaption_venus_williams_003_summary_with_name,Venus Williams reaches out to return a tennis ball in a match.,venus williams,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,venus_williams.jsonl,,,,,
celebcaption_venus_williams_004_detailed_with_name,"Venus Williams is seen smiling broadly while holding the Wimbledon singles trophy, wearing a sleeveless top with braided hair tied back and a white wristband on her right arm. She is surrounded by an out-of-focus crowd, highlighting her victorious moment on the tennis court.",venus williams,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,venus_williams.jsonl,,,,,
celebcaption_venus_williams_005_detailed_with_name,"Venus Williams is shown on a tennis court in athletic gear, holding a tennis racket in one hand and making a fist with the other in a gesture of victory or determination. She has a visor on her head and her hair styled with pink highlights, showcasing a confident and triumphant expression.",venus williams,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,venus_williams.jsonl,,,,,
celebcaption_vin_diesel_001_summary_with_name,Vin Diesel casually dressed and walking at night outdoors.,vin diesel,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,vin_diesel.jsonl,,,,,
celebcaption_vin_diesel_002_summary_with_name,"Vin Diesel in a fitted white long-sleeve shirt, confident pose.",vin diesel,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,vin_diesel.jsonl,,,,,
celebcaption_vin_diesel_003_summary_with_name,Vin Diesel in sleeveless shirt and camo shorts by a vehicle.,vin diesel,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,vin_diesel.jsonl,,,,,
celebcaption_vin_diesel_004_detailed_with_name,"Vin Diesel is shown in a close-up image wearing a black shirt and jacket, with a neutral expression on his face. His bald head and well-defined facial features are prominent against a dark background with some partially visible text.",vin diesel,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,vin_diesel.jsonl,,,,,
celebcaption_vin_diesel_005_detailed_with_name,"Vin Diesel is standing outdoors at night with his arms crossed, wearing a sleeveless black top and a silver necklace with a cross pendant; the background shows a street scene with blurred people and cars. The lighting highlights his muscular build and calm, confident expression.",vin diesel,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,vin_diesel.jsonl,,,,,
celebcaption_virat_kohli_001_summary_with_name,Virat Kohli wearing colorful sweater indoors.,virat kohli,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,virat_kohli.jsonl,,,,,
celebcaption_virat_kohli_002_summary_with_name,Virat Kohli celebrates with bat and helmet on cricket field.,virat kohli,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,virat_kohli.jsonl,,,,,
celebcaption_virat_kohli_003_summary_with_name,Virat Kohli bats confidently during a cricket match.,virat kohli,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,virat_kohli.jsonl,,,,,
celebcaption_virat_kohli_004_detailed_with_name,"Virat Kohli, wearing the Indian cricket team's blue jersey, is celebrating with his bat raised in one hand and his helmet lifted with the other, expressing joy on the cricket field.",virat kohli,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,virat_kohli.jsonl,,,,,
celebcaption_virat_kohli_005_detailed_with_name,"Virat Kohli is seen in a cricket field wearing a white cricket uniform and a black cap with orange sunglasses, positioned in a ready stance likely fielding during a match. He is surrounded by a crowd of spectators in the background, with advertising boards behind him.",virat kohli,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,virat_kohli.jsonl,,,,,
celebcaption_warren_buffett_001_summary_with_name,Warren Buffett in a close-up portrait wearing glasses and a suit.,warren buffett,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,warren_buffett.jsonl,,,,,
celebcaption_warren_buffett_002_summary_with_name,Warren Buffett discusses a topic while seated in formal attire.,warren buffett,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,warren_buffett.jsonl,,,,,
celebcaption_warren_buffett_003_summary_with_name,Warren Buffett in a suit smiling with arms crossed.,warren buffett,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,warren_buffett.jsonl,,,,,
celebcaption_warren_buffett_004_detailed_with_name,"Warren Buffett is shown speaking, wearing a dark suit, white shirt, and red patterned tie, with glasses and white hair. He appears to be making a point with his hand raised during a formal event or discussion.",warren buffett,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,warren_buffett.jsonl,,,,,
celebcaption_warren_buffett_005_detailed_with_name,"Warren Buffett is pictured seated on stage, wearing a dark suit paired with a white shirt and red tie, smiling while holding the lapels of his jacket. The background features a red and dark design with partial text suggesting a formal or conference setting.",warren buffett,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,warren_buffett.jsonl,,,,,
celebcaption_will_ferrell_001_summary_with_name,Will Ferrell smiles wearing a blue shirt and dark blazer.,will ferrell,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,will_ferrell.jsonl,,,,,
celebcaption_will_ferrell_002_summary_with_name,Will Ferrell wearing overcoat and striped tie at event.,will ferrell,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,will_ferrell.jsonl,,,,,
celebcaption_will_ferrell_003_summary_with_name,Will Ferrell in a suit with a gray shirt and tie.,will ferrell,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,will_ferrell.jsonl,,,,,
celebcaption_will_ferrell_004_detailed_with_name,"Will Ferrell is shown speaking into a microphone at an event, dressed formally in a white tuxedo jacket with a black bow tie. Behind him, two bright lights are set up against the backdrop of a building with large windows.",will ferrell,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,will_ferrell.jsonl,,,,,
celebcaption_will_ferrell_005_detailed_with_name,"Will Ferrell is pictured wearing a dark blue checked suit with a light blue patterned shirt and a purple tie, smiling warmly at the camera. His curly gray hair and relaxed demeanor suggest he is attending a formal event or premiere.",will ferrell,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,will_ferrell.jsonl,,,,,
celebcaption_will_smith_001_summary_with_name,Will Smith during a 1996 interview in a casual outfit.,will smith,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,will_smith.jsonl,,,,,
celebcaption_will_smith_002_summary_with_name,Will Smith poses on the red carpet with two elegantly dressed women.,will smith,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,will_smith.jsonl,,,,,
celebcaption_will_smith_003_summary_with_name,"Will Smith smoking a cigar in a moody, dimly lit scene.",will smith,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,will_smith.jsonl,,,,,
celebcaption_will_smith_004_detailed_with_name,"Will Smith is wearing a military flight jacket with patches, standing next to another man in a plaid shirt and glasses, both looking intently at something off-camera. The setting appears to be industrial or related to aviation, as suggested by the background and attire.",will smith,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,will_smith.jsonl,,,,,
celebcaption_will_smith_005_detailed_with_name,"Will Smith is dressed in a formal dark tuxedo and is smiling broadly while holding a woman in a sleeveless silver-blue patterned gown on a red carpet, with other formally dressed people in the background. They appear at a glamorous event, with Will Smith looking directly at the camera, showcasing a warm and confident demeanor.",will smith,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,will_smith.jsonl,,,,,
celebcaption_zendaya_001_summary_with_name,Zendaya wears a beige suit with intricate white detailing.,zendaya,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,zendaya.jsonl,,,,,
celebcaption_zendaya_002_summary_with_name,Zendaya poses in a chic grey and black ensemble with accessories.,zendaya,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,zendaya.jsonl,,,,,
celebcaption_zendaya_003_summary_with_name,Zendaya wears a chic gray monochrome outfit at event.,zendaya,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,zendaya.jsonl,,,,,
celebcaption_zendaya_004_detailed_with_name,"Zendaya is dressed in a coordinated outfit featuring a silky, buttoned-up gray shirt tucked into high-waisted dark pants, complemented by a wide gray belt with a prominent buckle, and a matching structured blazer draped over her shoulders. She wears subtle makeup with a glossy lip, small earrings, and a thin choker necklace, standing against a black backdrop with gold lettering.",zendaya,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,zendaya.jsonl,,,,,
celebcaption_zendaya_005_detailed_with_name,"Zendaya is seen smiling warmly, wearing large hoop earrings and a textured black sweater, with her hair pulled back in a loose, natural style.",zendaya,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,zendaya.jsonl,,,,,
celebcaption_zinedine_zidane_001_summary_with_name,Zinedine Zidane in France football jersey number 10.,zinedine zidane,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,zinedine_zidane.jsonl,,,,,
celebcaption_zinedine_zidane_002_summary_with_name,Zinedine Zidane heads the ball during a soccer match.,zinedine zidane,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,zinedine_zidane.jsonl,,,,,
celebcaption_zinedine_zidane_003_summary_with_name,Zinedine Zidane dressed in suit on a football field.,zinedine zidane,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,zinedine_zidane.jsonl,,,,,
celebcaption_zinedine_zidane_004_detailed_with_name,"Zinedine Zidane, wearing the white jersey of the French national football team with the number 10, is dribbling the ball with focus during a match, while an opponent in a blue uniform closely defends him from behind.",zinedine zidane,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,zinedine_zidane.jsonl,,,,,
celebcaption_zinedine_zidane_005_detailed_with_name,"Zinedine Zidane is seen smiling warmly during a press conference, dressed in a black Adidas shirt, with a blue background featuring various sponsor logos. His close-cropped hair, expressive eyes, and genuine smile highlight his calm and approachable demeanor.",zinedine zidane,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,zinedine_zidane.jsonl,,,,,
celebcaption_zlatan_ibrahimovic_001_summary_with_name,"Zlatan Ibrahimovic poses in a white shirt, black and white portrait.",zlatan ibrahimovic,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,zlatan_ibrahimovic.jsonl,,,,,
celebcaption_zlatan_ibrahimovic_002_summary_with_name,Zlatan Ibrahimovic shirtless showing tattoos and muscular build.,zlatan ibrahimovic,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,zlatan_ibrahimovic.jsonl,,,,,
celebcaption_zlatan_ibrahimovic_003_summary_with_name,Black and white portrait of footballer Zlatan Ibrahimovic.,zlatan ibrahimovic,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,zlatan_ibrahimovic.jsonl,,,,,
celebcaption_zlatan_ibrahimovic_004_detailed_with_name,"Zlatan Ibrahimovic is shown shirtless in this image, displaying his muscular physique and distinctive tattoos on his left arm. His hair is tied back in a bun as he looks downward with a focused expression, suggesting a moment of contemplation during a sports event.",zlatan ibrahimovic,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,zlatan_ibrahimovic.jsonl,,,,,
celebcaption_zlatan_ibrahimovic_005_detailed_with_name,"Zlatan Ibrahimovic is standing shirtless against a dark background with his arms outstretched, showcasing his muscular physique and tattoos on his arms. He has his hair tied back and is wearing black shorts with the Manchester United and Adidas logos visible.",zlatan ibrahimovic,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,zlatan_ibrahimovic.jsonl,,,,,
copyrighted_character_mario_001,a poster style portrait of Mario in a bright studio,mario,copyrighted_character,copyrighted_characters,easy,character_portrait,,,,,,,Super Mario,Nintendo,,,
copyrighted_character_mario_002,Mario standing in a colorful garden,mario,copyrighted_character,copyrighted_characters,easy,character_scene,,,,,,,Super Mario,Nintendo,,,
