id,prompt,target_concept,category,caption_variant,image_file,source_file
celebcaption_ricky_martin_005_detailed_with_name,"Ricky Martin is holding a Grammy award and pointing towards the camera, wearing a grey and black striped long-sleeve shirt and a beaded necklace, with a blue backdrop featuring the CBS logo behind him. He appears to be at a Grammy awards event, smiling confidently while showcasing his trophy.",ricky martin,celebcaption_public_figure,detailed_with_name,5.jpg,ricky_martin.jsonl
celebcaption_robert_de_niro_001_summary_with_name,Robert De Niro attending an indoor event with a companion.,robert de niro,celebcaption_public_figure,summary_with_name,1.jpg,robert_de_niro.jsonl
celebcaption_robert_de_niro_002_summary_with_name,Robert De Niro speaks at formal event wearing tuxedo.,robert de niro,celebcaption_public_figure,summary_with_name,2.jpg,robert_de_niro.jsonl
celebcaption_robert_de_niro_003_summary_with_name,Robert De Niro at the Tribeca Festival with a woman.,robert de niro,celebcaption_public_figure,summary_with_name,3.jpg,robert_de_niro.jsonl
celebcaption_robert_de_niro_004_detailed_with_name,"Robert De Niro is shown in a close-up portrait wearing a grey suit jacket over a light grey shirt, standing against a blurred background likely at a public or formal event. His expression is calm and slightly serious, highlighting his distinctive facial features and grey hair.",robert de niro,celebcaption_public_figure,detailed_with_name,4.jpg,robert_de_niro.jsonl
celebcaption_robert_de_niro_005_detailed_with_name,"Robert De Niro is pictured in a close-up portrait outdoors, wearing a gray blazer and light-colored shirt. His expression is calm and subtle, with a soft-focus natural background of greenery.",robert de niro,celebcaption_public_figure,detailed_with_name,5.jpg,robert_de_niro.jsonl
celebcaption_robert_downey_jr_001_summary_with_name,Robert Downey Jr holds a CD while smiling enthusiastically.,robert downey jr,celebcaption_public_figure,summary_with_name,1.jpg,robert_downey_jr.jsonl
celebcaption_robert_downey_jr_002_summary_with_name,Robert Downey Jr speaks at a Comic-Con panel event.,robert downey jr,celebcaption_public_figure,summary_with_name,2.jpg,robert_downey_jr.jsonl
celebcaption_robert_downey_jr_003_summary_with_name,Robert Downey Jr. dressed in tuxedo at formal event.,robert downey jr,celebcaption_public_figure,summary_with_name,3.jpg,robert_downey_jr.jsonl
celebcaption_robert_downey_jr_004_detailed_with_name,"Robert Downey Jr is seen wearing a sharp grey suit over a black shirt, looking slightly to the side with a subtle smile and tousled hair against a blue blurred backdrop.",robert downey jr,celebcaption_public_figure,detailed_with_name,4.jpg,robert_downey_jr.jsonl
celebcaption_robert_downey_jr_005_detailed_with_name,"Robert Downey Jr is seen wearing stylish pink-tinted round sunglasses and a black jacket over a black shirt, smiling confidently with a backdrop that transitions from blue to blurred neutral tones. His groomed facial hair and neatly styled hair complement his casual and polished appearance at what appears to be a public or media event.",robert downey jr,celebcaption_public_figure,detailed_with_name,5.jpg,robert_downey_jr.jsonl
celebcaption_robert_lewandowski_001_summary_with_name,Robert Lewandowski at a formal event in a black tuxedo.,robert lewandowski,celebcaption_public_figure,summary_with_name,1.jpg,robert_lewandowski.jsonl
celebcaption_robert_lewandowski_002_summary_with_name,Robert Lewandowski gives an interview wearing FC Barcelona gear.,robert lewandowski,celebcaption_public_figure,summary_with_name,2.jpg,robert_lewandowski.jsonl
celebcaption_robert_lewandowski_003_summary_with_name,Robert Lewandowski in Poland national football team jersey number 9.,robert lewandowski,celebcaption_public_figure,summary_with_name,3.jpg,robert_lewandowski.jsonl
celebcaption_robert_lewandowski_004_detailed_with_name,"Robert Lewandowski is seen walking on a grassy area near a building with red window frames, wearing a white sleeveless Bayern Munich training jersey with the number 9 and Adidas and team logos visible. He appears confident and focused, likely during a training session or casual moment at the club's facility.",robert lewandowski,celebcaption_public_figure,detailed_with_name,4.jpg,robert_lewandowski.jsonl
celebcaption_robert_lewandowski_005_detailed_with_name,"Robert Lewandowski is shown in a mid-shot, smiling warmly against a background of horizontal slats in red hues. He is wearing a cream-colored knitted sweater, and his short dark hair is styled upwards, giving a relaxed and approachable appearance.",robert lewandowski,celebcaption_public_figure,detailed_with_name,5.jpg,robert_lewandowski.jsonl
celebcaption_robyn_fenty_001_summary_with_name,Robyn Fenty in a stylish black lace dress and jewelry.,robyn fenty,celebcaption_public_figure,summary_with_name,1.jpg,robyn_fenty.jsonl
celebcaption_robyn_fenty_002_summary_with_name,Robyn Fenty smiling at the Fenty Show event.,robyn fenty,celebcaption_public_figure,summary_with_name,2.jpg,robyn_fenty.jsonl
celebcaption_robyn_fenty_003_summary_with_name,Robyn Fenty with vibrant red hair and mint green top.,robyn fenty,celebcaption_public_figure,summary_with_name,3.jpg,robyn_fenty.jsonl
celebcaption_robyn_fenty_004_detailed_with_name,"Robyn Fenty is shown in a close-up portrait wearing a white halter top and layered gold necklaces, including a prominent ankh pendant. She has shoulder-length wavy black hair, soft makeup, and is accessorized with hoop earrings, multiple rings, and bracelets, while holding a light beige jacket over her shoulder.",robyn fenty,celebcaption_public_figure,detailed_with_name,4.jpg,robyn_fenty.jsonl
celebcaption_robyn_fenty_005_detailed_with_name,"Robyn Fenty is captured in a close-up profile shot, smiling and waving while showcasing a pearl choker necklace, flower-shaped earrings, and white gloves with cut-off fingers. Her hair is styled back smoothly, and her makeup includes vibrant red lipstick and well-defined brows, with a man blurred in the background.",robyn fenty,celebcaption_public_figure,detailed_with_name,5.jpg,robyn_fenty.jsonl
celebcaption_ronaldinho_001_summary_with_name,Ronaldinho controlling the ball in a Brazil national team match.,ronaldinho,celebcaption_public_figure,summary_with_name,1.jpg,ronaldinho.jsonl
celebcaption_ronaldinho_002_summary_with_name,Ronaldinho wearing Brazil jersey number 7 on soccer field.,ronaldinho,celebcaption_public_figure,summary_with_name,2.jpg,ronaldinho.jsonl
celebcaption_ronaldinho_003_summary_with_name,Ronaldinho skillfully controls the ball in a Brazil soccer match.,ronaldinho,celebcaption_public_figure,summary_with_name,3.jpg,ronaldinho.jsonl
celebcaption_ronaldinho_004_detailed_with_name,"Ronaldinho, wearing the blue Brazil national football team jersey with number 11, is joyfully running with a big smile while his teammates celebrate behind him. His long curly hair flows as he moves forward, highlighting a moment of victory or success during a football match.",ronaldinho,celebcaption_public_figure,detailed_with_name,4.jpg,ronaldinho.jsonl
celebcaption_ronaldinho_005_detailed_with_name,"Ronaldinho is celebrating on a football field, draped in a Brazilian flag and wearing a yellow Brazil national team jersey with the number 10. He appears joyful, likely after a significant victory, with a medal around his neck and stadium lights illuminating the background.",ronaldinho,celebcaption_public_figure,detailed_with_name,5.jpg,ronaldinho.jsonl
celebcaption_rupert_grint_001_summary_with_name,Actor Rupert Grint smiles in stylish blazer and patterned shirt.,rupert grint,celebcaption_public_figure,summary_with_name,1.jpg,rupert_grint.jsonl
celebcaption_rupert_grint_002_summary_with_name,Portrait of Rupert Grint in a suit with a gentle smile.,rupert grint,celebcaption_public_figure,summary_with_name,2.jpg,rupert_grint.jsonl
celebcaption_rupert_grint_003_summary_with_name,Rupert Grint in sunglasses and bow tie with white blazer.,rupert grint,celebcaption_public_figure,summary_with_name,3.jpg,rupert_grint.jsonl
celebcaption_rupert_grint_004_detailed_with_name,"Rupert Grint is shown in a close-up image with ginger hair and a trimmed beard, wearing a dark green outfit. His light-colored eyes and gentle smile are prominent against a plain gray background.",rupert grint,celebcaption_public_figure,detailed_with_name,4.jpg,rupert_grint.jsonl
celebcaption_rupert_grint_005_detailed_with_name,Rupert Grint is pictured in a close-up image showing his fair complexion and distinct red hair. He wears a light gray shirt and looks directly at the camera with a neutral expression against a textured concrete background.,rupert grint,celebcaption_public_figure,detailed_with_name,5.jpg,rupert_grint.jsonl
celebcaption_ryan_reynolds_001_summary_with_name,Ryan Reynolds watches a sporting event with arms crossed.,ryan reynolds,celebcaption_public_figure,summary_with_name,1.jpg,ryan_reynolds.jsonl
celebcaption_ryan_reynolds_002_summary_with_name,Ryan Reynolds talks with a man wearing glasses and a cap.,ryan reynolds,celebcaption_public_figure,summary_with_name,2.jpg,ryan_reynolds.jsonl
celebcaption_ryan_reynolds_003_summary_with_name,Ryan Reynolds poses casually in a white shirt indoors.,ryan reynolds,celebcaption_public_figure,summary_with_name,3.jpg,ryan_reynolds.jsonl
celebcaption_ryan_reynolds_004_detailed_with_name,"Ryan Reynolds is walking outdoors on a sunny day wearing black-framed glasses, a light brown jacket over a colorful patterned shirt, blue jeans, and white sneakers. He is accompanied by another casually dressed man and walking past a white car with yellow safety railings in the background.",ryan reynolds,celebcaption_public_figure,detailed_with_name,4.jpg,ryan_reynolds.jsonl
celebcaption_ryan_reynolds_005_detailed_with_name,"Ryan Reynolds is walking on a city sidewalk wearing a brown suede jacket, light blue jeans, white sneakers, and black-framed glasses, holding a black bag in his left hand.",ryan reynolds,celebcaption_public_figure,detailed_with_name,5.jpg,ryan_reynolds.jsonl
celebcaption_sachin_tendulkar_001_summary_with_name,Sachin Tendulkar smiling in Indian cricket team uniform.,sachin tendulkar,celebcaption_public_figure,summary_with_name,1.jpg,sachin_tendulkar.jsonl
celebcaption_sachin_tendulkar_002_summary_with_name,Sachin Tendulkar celebrates a cricket milestone on the field.,sachin tendulkar,celebcaption_public_figure,summary_with_name,2.jpg,sachin_tendulkar.jsonl
celebcaption_sachin_tendulkar_003_summary_with_name,Sachin Tendulkar prepares to bat as bowler delivers ball.,sachin tendulkar,celebcaption_public_figure,summary_with_name,3.jpg,sachin_tendulkar.jsonl
celebcaption_sachin_tendulkar_004_detailed_with_name,"Sachin Tendulkar is shown playing a cricket shot during a match, wearing the traditional white cricket attire with protective gear, while an opposing team's wicketkeeper is ready behind the stumps. The scene captures an intense moment in the game, with Sachin Tendulkar focused on his shot and the wicketkeeper alert to catch the ball.",sachin tendulkar,celebcaption_public_figure,detailed_with_name,4.jpg,sachin_tendulkar.jsonl
celebcaption_sachin_tendulkar_005_detailed_with_name,"Sachin Tendulkar is captured in this image playing a cricket shot while wearing the traditional white cricket uniform and protective gear, including gloves and a helmet. He is in the act of hitting the ball with his bat on a cricket pitch, demonstrating his poised batting stance.",sachin tendulkar,celebcaption_public_figure,detailed_with_name,5.jpg,sachin_tendulkar.jsonl
celebcaption_samuel_l_jackson_001_summary_with_name,Samuel L. Jackson wears a light beige tuxedo with bow tie.,samuel l. jackson,celebcaption_public_figure,summary_with_name,1.jpg,samuel_l._jackson.jsonl
celebcaption_samuel_l_jackson_002_summary_with_name,Black-and-white intense portrait of Samuel L. Jackson with glasses.,samuel l. jackson,celebcaption_public_figure,summary_with_name,2.jpg,samuel_l._jackson.jsonl
celebcaption_samuel_l_jackson_003_summary_with_name,Samuel L. Jackson in a dramatic portrait with a serious expression.,samuel l. jackson,celebcaption_public_figure,summary_with_name,3.jpg,samuel_l._jackson.jsonl
celebcaption_samuel_l_jackson_004_detailed_with_name,Samuel L. Jackson is pictured wearing round glasses and dressed in a formal black suit with a white shirt. He is posed thoughtfully with one hand resting near his mouth and the other arm crossed.,samuel l. jackson,celebcaption_public_figure,detailed_with_name,4.jpg,samuel_l._jackson.jsonl
celebcaption_samuel_l_jackson_005_detailed_with_name,"Samuel L. Jackson is dressed in a metallic silver tuxedo jacket with satin lapels, paired with black trousers, a white dress shirt, and a matching silver bow tie. He accessorizes with clear frame glasses and black dress shoes, standing confidently against a backdrop featuring gold Oscar statuettes.",samuel l. jackson,celebcaption_public_figure,detailed_with_name,5.jpg,samuel_l._jackson.jsonl
celebcaption_sandra_bullock_001_summary_with_name,Sandra Bullock poses at an Oscars event in a glittering dress.,sandra bullock,celebcaption_public_figure,summary_with_name,1.jpg,sandra_bullock.jsonl
celebcaption_sandra_bullock_002_summary_with_name,Sandra Bullock speaking and smiling on stage with purple background.,sandra bullock,celebcaption_public_figure,summary_with_name,2.jpg,sandra_bullock.jsonl
celebcaption_sandra_bullock_003_summary_with_name,Sandra Bullock poses elegantly in a close-up portrait.,sandra bullock,celebcaption_public_figure,summary_with_name,3.jpg,sandra_bullock.jsonl
celebcaption_sandra_bullock_004_detailed_with_name,"Sandra Bullock poses against a blue backdrop wearing a strapless mustard yellow dress. She accessorizes with layered gold chain necklaces and a matching chunky gold bracelet, with her hair styled in loose waves framing her face.",sandra bullock,celebcaption_public_figure,detailed_with_name,4.jpg,sandra_bullock.jsonl
celebcaption_sandra_bullock_005_detailed_with_name,"Sandra Bullock is seen in a close-up shot at what appears to be a formal event or premiere. She has her dark hair pulled back, is wearing subtle makeup, and a patterned dress with metallic accents on the straps.",sandra bullock,celebcaption_public_figure,detailed_with_name,5.jpg,sandra_bullock.jsonl
celebcaption_scarlett_johansson_001_summary_with_name,Scarlett Johansson in a focused close-up with blonde hair.,scarlett johansson,celebcaption_public_figure,summary_with_name,1.jpg,scarlett_johansson.jsonl
celebcaption_scarlett_johansson_002_summary_with_name,Close-up portrait of Scarlett Johansson with bold red lipstick.,scarlett johansson,celebcaption_public_figure,summary_with_name,2.jpg,scarlett_johansson.jsonl
celebcaption_scarlett_johansson_003_summary_with_name,Scarlett Johansson in a close-up portrait with elegant styling.,scarlett johansson,celebcaption_public_figure,summary_with_name,3.jpg,scarlett_johansson.jsonl
celebcaption_scarlett_johansson_004_detailed_with_name,"Scarlett Johansson is wearing a strapless black and white polka-dot dress with large rhinestone embellishments on the black portion, complemented by her shoulder-length blonde hair styled in loose waves. She poses against a backdrop featuring text related to the Film Independent Spirit Awards.",scarlett johansson,celebcaption_public_figure,detailed_with_name,4.jpg,scarlett_johansson.jsonl
celebcaption_scarlett_johansson_005_detailed_with_name,"Scarlett Johansson is shown in a close-up portrait with her hair neatly styled back and wearing a light pink textured coat with large buttons. Her makeup is polished, featuring vibrant red lipstick and subtle eyeshadow, set against a plain grey background.",scarlett johansson,celebcaption_public_figure,detailed_with_name,5.jpg,scarlett_johansson.jsonl
celebcaption_selena_gomez_001_summary_with_name,Selena Gomez in a yellow crop top and patterned skirt outdoors.,selena gomez,celebcaption_public_figure,summary_with_name,1.jpg,selena_gomez.jsonl
celebcaption_selena_gomez_002_summary_with_name,Selena Gomez sitting on an orange bench wearing black and maroon.,selena gomez,celebcaption_public_figure,summary_with_name,2.jpg,selena_gomez.jsonl
celebcaption_selena_gomez_003_summary_with_name,Selena Gomez poses stylishly indoors with white orchids behind her.,selena gomez,celebcaption_public_figure,summary_with_name,3.jpg,selena_gomez.jsonl
celebcaption_selena_gomez_004_detailed_with_name,"Selena Gomez is posing indoors, kneeling on an orange cushioned bench. She wears a black and maroon zip-up jacket, black pants with leather detailing, black high-heeled shoes, and large hoop earrings, smiling with her long hair styled in loose waves.",selena gomez,celebcaption_public_figure,detailed_with_name,4.jpg,selena_gomez.jsonl
celebcaption_selena_gomez_005_detailed_with_name,"Selena Gomez is walking outside, wearing a black-and-white patterned long-sleeve top with denim shorts and carrying a white handbag. She has wavy hair, sunglasses, and holds a drink cup in one hand and a set of keys in the other.",selena gomez,celebcaption_public_figure,detailed_with_name,5.jpg,selena_gomez.jsonl
celebcaption_serena_williams_001_summary_with_name,Serena Williams on Vogue British cover in elegant black dress.,serena williams,celebcaption_public_figure,summary_with_name,1.jpg,serena_williams.jsonl
celebcaption_serena_williams_002_summary_with_name,Serena Williams in a thoughtful black-and-white portrait.,serena williams,celebcaption_public_figure,summary_with_name,2.jpg,serena_williams.jsonl
celebcaption_serena_williams_003_summary_with_name,Serena Williams focused during a tennis match.,serena williams,celebcaption_public_figure,summary_with_name,3.jpg,serena_williams.jsonl
celebcaption_serena_williams_004_detailed_with_name,"Serena Williams is standing confidently in a dimly lit environment, wearing a casual sporty outfit consisting of a Nike zip-up jacket with leather sleeves and matching pants. Her curly hair frames her face, and she has her hand in her pocket while looking slightly to the side.",serena williams,celebcaption_public_figure,detailed_with_name,4.jpg,serena_williams.jsonl
celebcaption_serena_williams_005_detailed_with_name,"Serena Williams is captured intensely focused during a tennis match, holding her racket with both hands and preparing for a shot. She wears a sleeveless sports dress, a headband, and a watch, showcasing her athletic build and determination on the court.",serena williams,celebcaption_public_figure,detailed_with_name,5.jpg,serena_williams.jsonl
celebcaption_shailene_woodley_001_summary_with_name,Close-up portrait of Shailene Woodley with hand on face.,shailene woodley,celebcaption_public_figure,summary_with_name,1.jpg,shailene_woodley.jsonl
celebcaption_shailene_woodley_002_summary_with_name,Shailene Woodley poses in a light blue outfit with tousled hair.,shailene woodley,celebcaption_public_figure,summary_with_name,2.jpg,shailene_woodley.jsonl
celebcaption_shailene_woodley_003_summary_with_name,Shailene Woodley smiles in a black sleeveless outfit.,shailene woodley,celebcaption_public_figure,summary_with_name,3.jpg,shailene_woodley.jsonl
celebcaption_shailene_woodley_004_detailed_with_name,"Shailene Woodley stands in front of a blue-purple backdrop featuring part of the word ""Oscar"". She is wearing a sleeveless dress with a light green bodice and a vibrant green skirt, accessorized with delicate earrings and a bracelet. Her hair is parted in the middle and styled down, and she has a subtle smile on her face.",shailene woodley,celebcaption_public_figure,detailed_with_name,4.jpg,shailene_woodley.jsonl
celebcaption_shailene_woodley_005_detailed_with_name,"Shailene Woodley poses barefoot in a black-and-white portrait, wearing a white button-up shirt and fitted jeans, striking a dynamic and stylish pose against a plain backdrop. The image captures her with short hair, looking thoughtfully into the distance, showcasing a blend of casual and editorial fashion.",shailene woodley,celebcaption_public_figure,detailed_with_name,5.jpg,shailene_woodley.jsonl
celebcaption_shakira_001_summary_with_name,Shakira performing with curly hair in a black and white image.,shakira,celebcaption_public_figure,summary_with_name,1.jpg,shakira.jsonl
celebcaption_shakira_002_summary_with_name,Shakira poses barefoot with flowers in a studio setting.,shakira,celebcaption_public_figure,summary_with_name,2.jpg,shakira.jsonl
celebcaption_shakira_003_summary_with_name,Shakira smiles wearing black with voluminous curly hair.,shakira,celebcaption_public_figure,summary_with_name,3.jpg,shakira.jsonl
celebcaption_shakira_004_detailed_with_name,"Shakira is standing confidently with her left hand on her hip, wearing a black sleeveless top and light denim cutoff shorts. She has long, wavy dark hair and is smiling directly at the camera against a plain background.",shakira,celebcaption_public_figure,detailed_with_name,4.jpg,shakira.jsonl
celebcaption_shakira_005_detailed_with_name,"Shakira is captured in a lively pose wearing a black off-shoulder top and a blue skirt, holding a hat in her raised hand against a blue textured background. She is smiling brightly, embodying an energetic and joyful vibe.",shakira,celebcaption_public_figure,detailed_with_name,5.jpg,shakira.jsonl
celebcaption_shaquille_oneal_001_summary_with_name,Shaquille O’Neal stands in Lakers jersey during a basketball game.,shaquille oneal,celebcaption_public_figure,summary_with_name,1.jpg,shaquille_oneal.jsonl
celebcaption_shaquille_oneal_002_summary_with_name,Shaquille O’Neal dunks against Indiana Pacers defenders.,shaquille oneal,celebcaption_public_figure,summary_with_name,2.jpg,shaquille_oneal.jsonl
celebcaption_shaquille_oneal_003_summary_with_name,Shaquille O’Neal smiling in a bowler hat and beige jacket.,shaquille oneal,celebcaption_public_figure,summary_with_name,3.jpg,shaquille_oneal.jsonl
celebcaption_shaquille_oneal_004_detailed_with_name,"Shaquille O’Neal is seen standing on a basketball court wearing a Los Angeles Lakers uniform with the number 34, looking focused during a game with a crowd watching in the background.",shaquille oneal,celebcaption_public_figure,detailed_with_name,4.jpg,shaquille_oneal.jsonl
celebcaption_shaquille_oneal_005_detailed_with_name,"Shaquille O’Neal is pictured in a basketball game wearing a blue and yellow Lakers uniform, holding the basketball with both hands while facing defensive pressure from an opposing player in a white and red uniform. He is positioned on a hardwood court with a blurred crowd in the background, capturing an intense moment of the game.",shaquille oneal,celebcaption_public_figure,detailed_with_name,5.jpg,shaquille_oneal.jsonl
celebcaption_sia_furler_001_summary_with_name,Sia Furler smiling in colorful vest and blonde bob haircut.,sia furler,celebcaption_public_figure,summary_with_name,1.jpg,sia_furler.jsonl
celebcaption_sia_furler_002_summary_with_name,Sia Furler smiling with short blonde bob hairstyle.,sia furler,celebcaption_public_figure,summary_with_name,2.jpg,sia_furler.jsonl
celebcaption_sia_furler_003_summary_with_name,Sia Furler smiles brightly with a side braid indoors.,sia furler,celebcaption_public_figure,summary_with_name,3.jpg,sia_furler.jsonl
celebcaption_sia_furler_004_detailed_with_name,"Sia Furler is shown in a close-up image, featuring her signature platinum blonde bob hairstyle with blunt bangs. She poses with her hand near her mouth while looking to her left, dressed in a light-colored sleeveless top against a dark background.",sia furler,celebcaption_public_figure,detailed_with_name,4.jpg,sia_furler.jsonl
celebcaption_sia_furler_005_detailed_with_name,"Sia Furler is pictured against a vibrant blue background wearing colorful, round sunglasses and a plaid shirt with rolled-up sleeves. She has short blonde hair and is posing playfully with her hands near her head, showing off brightly colored, patterned nails.",sia furler,celebcaption_public_figure,detailed_with_name,5.jpg,sia_furler.jsonl
celebcaption_stan_lee_001_summary_with_name,Stan Lee mimics Spider-Man's pose at a movie premiere.,stan lee,celebcaption_public_figure,summary_with_name,1.jpg,stan_lee.jsonl
celebcaption_stan_lee_002_summary_with_name,Stan Lee waves while seated on stage at an event.,stan lee,celebcaption_public_figure,summary_with_name,2.jpg,stan_lee.jsonl
celebcaption_stan_lee_003_summary_with_name,Stan Lee wearing sunglasses and a tan jacket with a smile.,stan lee,celebcaption_public_figure,summary_with_name,3.jpg,stan_lee.jsonl
celebcaption_stan_lee_004_detailed_with_name,"Stan Lee is seen standing next to a yellow New York City taxi cab, wearing a beige trench coat and large tinted glasses, looking slightly upwards. The taxi has visible fare information and identification numbers, and Stan Lee appears calm and contemplative in this urban setting.",stan lee,celebcaption_public_figure,detailed_with_name,4.jpg,stan_lee.jsonl
celebcaption_stan_lee_005_detailed_with_name,"Stan Lee is shown wearing dark tinted glasses, a light green sweater over a white collared shirt, smiling warmly against a blurred event backdrop. The elder comic book legend is captured in a close-up portrait highlighting his characteristic white hair and mustache.",stan lee,celebcaption_public_figure,detailed_with_name,5.jpg,stan_lee.jsonl
celebcaption_stephen_curry_001_summary_with_name,Close-up black-and-white portrait of Stephen Curry in basketball jersey.,stephen curry,celebcaption_public_figure,summary_with_name,1.jpg,stephen_curry.jsonl
celebcaption_stephen_curry_002_summary_with_name,Stephen Curry raises his arms wearing a Warriors jersey.,stephen curry,celebcaption_public_figure,summary_with_name,2.jpg,stephen_curry.jsonl
celebcaption_stephen_curry_003_summary_with_name,Stephen Curry in Golden State Warriors uniform holding basketball.,stephen curry,celebcaption_public_figure,summary_with_name,3.jpg,stephen_curry.jsonl
celebcaption_stephen_curry_004_detailed_with_name,"Stephen Curry is captured dribbling a basketball while wearing a white Golden State Warriors jersey with the number 30 during a game. The background shows an audience with many people wearing yellow, indicating a lively basketball match environment.",stephen curry,celebcaption_public_figure,detailed_with_name,4.jpg,stephen_curry.jsonl
celebcaption_stephen_curry_005_detailed_with_name,"Stephen Curry is shown in a close-up portrait with clear green eyes, a neatly trimmed goatee, and short curly hair. He is wearing a light blue hoodie over a white shirt, and the background is a neutral light color that emphasizes his facial features.",stephen curry,celebcaption_public_figure,detailed_with_name,5.jpg,stephen_curry.jsonl
celebcaption_steven_spielberg_001_summary_with_name,Steven Spielberg waves and smiles in front of a red backdrop.,steven spielberg,celebcaption_public_figure,summary_with_name,1.jpg,steven_spielberg.jsonl
celebcaption_steven_spielberg_002_summary_with_name,Steven Spielberg at a formal event wearing a tuxedo.,steven spielberg,celebcaption_public_figure,summary_with_name,2.jpg,steven_spielberg.jsonl
celebcaption_steven_spielberg_003_summary_with_name,Steven Spielberg smiling in a close-up portrait.,steven spielberg,celebcaption_public_figure,summary_with_name,3.jpg,steven_spielberg.jsonl
celebcaption_steven_spielberg_004_detailed_with_name,"Steven Spielberg is shown wearing round glasses, a brown cap with 'Universal Studios EST. 1912' embroidered on it, a leather jacket, and a slight smile, standing in front of a dark background with some equipment partially visible on the left side.",steven spielberg,celebcaption_public_figure,detailed_with_name,4.jpg,steven_spielberg.jsonl
celebcaption_steven_spielberg_005_detailed_with_name,"Steven Spielberg is seen in a close-up photograph wearing round glasses, a blue shirt, and a dark blazer, smiling warmly at the camera with a film-related backdrop behind him. The background includes an illuminated poster and the silhouette of a person walking, suggesting a movie premiere or film event.",steven spielberg,celebcaption_public_figure,detailed_with_name,5.jpg,steven_spielberg.jsonl
celebcaption_taylor_swift_001_summary_with_name,Taylor Swift in a pink dress with wavy blonde hair.,taylor swift,celebcaption_public_figure,summary_with_name,1.jpg,taylor_swift.jsonl
celebcaption_taylor_swift_002_summary_with_name,Taylor Swift wears a dazzling silver gown at the Grammy Awards.,taylor swift,celebcaption_public_figure,summary_with_name,2.jpg,taylor_swift.jsonl
celebcaption_taylor_swift_003_summary_with_name,Taylor Swift poses in a sparkling black dress with red lipstick.,taylor swift,celebcaption_public_figure,summary_with_name,3.jpg,taylor_swift.jsonl
celebcaption_taylor_swift_004_detailed_with_name,"Taylor Swift is shown in a black and white portrait, wearing a checkered high-neck garment and holding the collar with one hand, displaying rings and a heart-shaped earring. Her short, wavy hair frames her face softly, and she has an intense gaze with subtle makeup emphasizing her eyes and lips.",taylor swift,celebcaption_public_figure,detailed_with_name,4.jpg,taylor_swift.jsonl
celebcaption_taylor_swift_005_detailed_with_name,"Taylor Swift is pictured wearing a flowing, elegant dress with blue and white patterns and intricate black beading on the bodice, with her arms raised and fabric billowing around her. The background is a smooth gradient that emphasizes her pose and the dynamic movement of the dress.",taylor swift,celebcaption_public_figure,detailed_with_name,5.jpg,taylor_swift.jsonl
celebcaption_tiger_woods_001_summary_with_name,Tiger Woods proudly holds a trophy on a golf course.,tiger woods,celebcaption_public_figure,summary_with_name,1.jpg,tiger_woods.jsonl
celebcaption_tiger_woods_002_summary_with_name,Tiger Woods walks confidently on a golf course celebrating.,tiger woods,celebcaption_public_figure,summary_with_name,2.jpg,tiger_woods.jsonl
celebcaption_tiger_woods_003_summary_with_name,Tiger Woods proudly holds a major golf trophy outdoors.,tiger woods,celebcaption_public_figure,summary_with_name,3.jpg,tiger_woods.jsonl
celebcaption_tiger_woods_004_detailed_with_name,"Tiger Woods is seen walking outdoors, wearing a white cap with the letters 'USA' and a maroon sweatshirt with an emblem. He appears focused, with his hands in his pockets, set against a blurred grassy background.",tiger woods,celebcaption_public_figure,detailed_with_name,4.jpg,tiger_woods.jsonl
celebcaption_tiger_woods_005_detailed_with_name,"Tiger Woods is seen smiling brightly wearing a white baseball cap with 'USA' written on it, alongside three other men who are also wearing similar caps and dark sweaters. The group appears to be in a cheerful mood outdoors, possibly at a sporting event or team gathering.",tiger woods,celebcaption_public_figure,detailed_with_name,5.jpg,tiger_woods.jsonl
celebcaption_tom_cruise_001_summary_with_name,Tom Cruise sits on a motorcycle smiling warmly at night.,tom cruise,celebcaption_public_figure,summary_with_name,1.jpg,tom_cruise.jsonl
celebcaption_tom_cruise_002_summary_with_name,"Tom Cruise in a suit, smiling at a formal event.",tom cruise,celebcaption_public_figure,summary_with_name,2.jpg,tom_cruise.jsonl
celebcaption_tom_cruise_003_summary_with_name,Tom Cruise smiling at an event with vibrant backdrop.,tom cruise,celebcaption_public_figure,summary_with_name,3.jpg,tom_cruise.jsonl
celebcaption_tom_cruise_004_detailed_with_name,"Tom Cruise is standing and clapping enthusiastically in an arena seating area, surrounded by other spectators who show varying reactions. He is dressed in a white short-sleeved polo shirt and dark pants, with people behind glass partitions and Olympic rings visible on a teal background behind him.",tom cruise,celebcaption_public_figure,detailed_with_name,4.jpg,tom_cruise.jsonl
celebcaption_tom_cruise_005_detailed_with_name,Tom Cruise is shown smiling broadly while wearing a blue suit jacket over a white collared shirt. His hair is slightly tousled and he appears outdoors with a soft-focus background.,tom cruise,celebcaption_public_figure,detailed_with_name,5.jpg,tom_cruise.jsonl
celebcaption_tom_hanks_001_summary_with_name,Tom Hanks speaks during an outdoor event.,tom hanks,celebcaption_public_figure,summary_with_name,1.jpg,tom_hanks.jsonl
celebcaption_tom_hanks_002_summary_with_name,Tom Hanks at a formal event in a black suit.,tom hanks,celebcaption_public_figure,summary_with_name,2.jpg,tom_hanks.jsonl
celebcaption_tom_hanks_003_summary_with_name,Tom Hanks sits thoughtfully at a dark table in blazer.,tom hanks,celebcaption_public_figure,summary_with_name,3.jpg,tom_hanks.jsonl
